Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
UCAS40335	ASIA	Final Fantasy® III BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFIIIBGMPACK3TRA					
UCAS40335	ASIA	Final Fantasy® IV BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFIVBGM3MUSICSET					
UCAS40335	ASIA	Final Fantasy® IX BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFIXBGM300000000					
UCAS40335	ASIA	Final Fantasy® V BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFVBGMPACK3TRACK					
UCAS40335	ASIA	Final Fantasy® VI BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFVIBGMPACK3TRAC					
UCAS40335	ASIA	Final Fantasy® VII BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFVIIBGMPACK3000					
UCAS40335	ASIA	Final Fantasy® VIII BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFVIIIBGMPACK300					
UCAS40335	ASIA	Final Fantasy® X BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFXBGMPACK3TRACK					
UCAS40335	ASIA	Final Fantasy® XI BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFXIBGMPACK3TRAC					
UCAS40335	ASIA	Final Fantasy® XII BGM Pack [3 tracks]	MISSING	JP0082-UCAS40335_00-FFXIIBGMPACK3TRA					
UCAS40335	ASIA	Kuja: Treno Nobleman	MISSING	JP0082-UCAS40335_00-KUJA4TH000000000					
UCAS40335	ASIA	Laguna: Sorceress's Knight	MISSING	JP0082-UCAS40335_00-LAGUNASORCERESS0					
UCAS40335	ASIA	Onion Knight: Ingus	MISSING	JP0082-UCAS40335_00-ONIONKNIGHTINGUS					
UCAS40335	ASIA	Sephiroth: KINGDOM HEARTS Gear	MISSING	JP0082-UCAS40335_00-SEPHIROTHKINGDOM					
UCAS40335	ASIA	Shantotto: Wedding Dress	MISSING	JP0082-UCAS40335_00-SHANTOTTOWEDDING					
UCAS40335	ASIA	Tina: Striped Dress	MISSING	JP0082-UCAS40335_00-TERRASTRIPEDDRES					
UCAS40335	ASIA	The Emperor: Emperor of Arubboth	MISSING	JP0082-UCAS40335_00-THEEMPEROREMPERO					
UCAS40335	ASIA	Warrior of Light: Nameless Warrior	MISSING	JP0082-UCAS40335_00-WOL4THNAMAENONAI					
UCAS40335	ASIA	Yuna: Gunner Dressphere	MISSING	JP0082-UCAS40335_00-YUNAJYUSHINOISYO					
UCAS40335	ASIA	Zidane: Marcus's Cloak	MISSING	JP0082-UCAS40335_00-ZIDANE4TH0000000					
ULAS42199	ASIA	METAL SLUG XX: Additional Character "LEONA"	MISSING	JP0576-ULAS42199_00-METALSLUGXXLEONA					
ULJS00150	ASIA	PRINNY: Overlord Castle＆Flonne	MISSING	JP0404-ULJS00150_00-ASIAPRINNYADDON0					
ULJS00150	ASIA	PRINNY: Phantom Isle＆Marona	MISSING	JP0404-ULJS00150_00-ASIAPRINNYADDON2					
ULJS00150	ASIA	PRINNY: Ordeal Tower2＆Asagi Doll	MISSING	JP0404-ULJS00150_00-ASIAPRINNYADDON3					
ULES01221	EU	Quest Pack 3	http://zeus.dl.playstation.net/cdn/EP0106/ULES01221_00/Fscd7dhShfwQ1qIMhUwqAMX9FDxmt5wybIuuSRNVxxrs3IifQPQY5CB91QF4SUuF1TWWe3NIEmgjFccGmkL2btAuOGoiy9dt3YabJ.pkg	EP0106-ULES01221_00-STRIKEFORCEDLC02	2019-05-10 20:57:03			1615392	
ULUS10566	US	Terra: Striped Dress	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/CQGbTlyUxGRBvfKSgFvhEGPzWbCloNCZrUqmdMzQlrzhFruwfNhunfiQaEJljTnuawiuKnmNvAmmwMSFuBtNtYiGyagxUnaaQNsbr.pkg	UP0082-ULUS10566_00-0000000000010004	2019-05-18 23:07:25	84b93cac9c207d815a02c86637f040c9		3004608	
ULUS10566	US	Sephiroth KINGDOM HEARTS	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/YnYmBnFafrYOVgdENpZlZtwoGXSKbiSyjaISEfOeJTfpmowKllqMGtxtSTbdTEqAimAOWtaIbCezTBFRJkiMtoAhlqGLrasQtDyqG.pkg	UP0082-ULUS10566_00-0000000000010005	2019-05-18 23:07:25	85dfef35a4dca056d4d0f0a90fd41bfb		2976096	
ULUS10566	US	Kuja: Treno Nobleman	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/lGPKepLJndfkfglDhiqLBrKWKypHLrawOROSSoIhdVOiTHHtkMrZgsImniDfkhqJAsOVdQoqpYatPhTYygmnZjwMlYItHXnuMuAza.pkg	UP0082-ULUS10566_00-0000000000010007	2019-05-18 23:07:24	b078859565aafcca493ff1becfc8839c		3114864	
ULUS10566	US	Shantotto: Wedding Dress	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/zoJAdwIsrvTtiUtOxNGozPhLJxruvwiEVjkWUhNZTGssbaznEQSfEwOORUozCEzsSdCiBBNxDPjmXUGuGLWaSCYLAGhHtuAKfQmtq.pkg	UP0082-ULUS10566_00-0000000000010008	2019-05-18 23:07:25	cb45b7595ef5a2cca00654e68ef75aed		2671088	
ULUS10566	US	Vaan: Pirate’s Gar	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/dxREKltczMLyGRqGQGxhxzpZGlMtsYkcKDokytLlCGfqceiCXaqTwPZRBBcXdviGMilgjMGikBmszqOPscMbmYgWOnxPftQtnNMMM.pkg	UP0082-ULUS10566_00-0000000000010009	2019-05-18 23:07:25	0e69b283cfd128a7a44b114bbc83d5a7		2697520	
ULUS10566	US	Zidane: Marcus’s Cloak	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/HCQbohbwRnPhxeVKdWtamwrIfellXLaDGPPOWfHwHjSXbHsAumczoLJKfXoylAHpMPMemgyzcJPJGLgvEbUpTGeFMtPphdgJyEVlT.pkg	UP0082-ULUS10566_00-0000000000010010	2019-05-18 23:07:25	881edaddf9bb4efa0ed62a46f0414089		3285520	
ULUS10566	US	Bartz: Dancer	http://zeus.dl.playstation.net/cdn/UP0082/ULUS10566_00/TZSRYvPbybveItPntYKceGtqIsXTpzCYBSdkZcRhleLTNsEtNiyYKpOiQnvicVKsgKPgXlSdWJjtiMgLvlMnDpdaEijxGBVdrRSbU.pkg	UP0082-ULUS10566_00-0000000000010021	2019-05-18 23:07:25	74d65d676c0800c166ffe6618206007e		3067888	
